pipeline_code_name,dataset_code_name,file_name,scheduler_start_date,scheduler_end_date,import_rec_count,valid_rec_count,Error_rec_count,dataset_moved_count,scheduler_status,errorlog_exception,import_by,scheduler_gid
"PIPE_0397 - PDLedger-Sheshadripuram-NI","DS434 - PDLedger-Sheshadripuram-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Sheshadripuram Q1-25.xlsx","2025-07-28 15:25:09","2025-07-28 15:25:24",0,0,0,0,Completed,NULL,System,8638
"PIPE_0393 - PDLedger-Bannerghatta-NI","DS430 - PDLedger-Bannerghatta-NI	","1. Apollo Account Analysis Report_output1 (PD IP) Bannerghatta Q1-25.xlsx","2025-07-28 12:18:32","2025-07-28 12:18:39",0,0,0,0,Completed,NULL,System,8594
"PIPE_0393 - PDLedger-Bannerghatta-NI","DS430 - PDLedger-Bannerghatta-NI	","1.1. Apollo Account Analysis Report_output1 (PD OP) Bannerghatta Q1-25.xlsx","2025-07-28 12:18:46","2025-07-28 12:19:27",0,0,0,0,Completed,NULL,System,8595
"PIPE_0391 - PDLedger-Jayanagar-NI","DS428 - PDLedger-Jayanagar-NI","1. Apollo Account Analysis Report_output1 (PD IP) Jayanagar Q1-25.xlsx","2025-07-28 12:42:49","2025-07-28 12:42:53",0,0,0,0,Completed,NULL,System,8613
"PIPE_0391 - PDLedger-Jayanagar-NI","DS428 - PDLedger-Jayanagar-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Jayanagar Q1-25.xlsx","2025-07-28 12:43:01","2025-07-28 12:43:28",0,0,0,0,Completed,NULL,System,8614
"PIPE_0391 - PDLedger-Jayanagar-NI","DS428 - PDLedger-Jayanagar-NI","1. Apollo Account Analysis Report_output1 (PD IP) Jayanagar Q1-25 -1.xlsx","2025-08-01 12:45:48","2025-08-01 12:45:50",0,0,0,0,Completed,NULL,System,8883
"PIPE_0391 - PDLedger-Jayanagar-NI","DS428 - PDLedger-Jayanagar-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Jayanagar Q1-25 -1.xlsx","2025-08-01 12:45:56","2025-08-01 12:46:10",0,0,0,0,Completed,NULL,System,8884
"PIPE_0385 - PDLedger-MaduraiFirstMed-NI","DS455 - PDLedger-MaduraiFirstMed-NI","1. Apollo Account Analysis Report_output1 (PD IP) MFM new lines.xlsx","2025-07-24 16:32:51","2025-07-24 16:32:51",0,0,0,0,Completed,NULL,System,8467
"PIPE_0377 - ClosingBalanceModification-Nashik-NI","DS447 - ClosingBalance-Nashik-NI","Nashik Closing bal Modification.xlsx","2025-07-29 11:27:55","2025-07-29 11:27:56",0,0,0,0,Completed,NULL,System,8699
"PIPE_0377 - ClosingBalanceModification-Nashik-NI","DS447 - ClosingBalance-Nashik-NI","Nashik Closing balance modification v2.xlsx","2025-07-30 16:57:18","2025-07-30 16:57:18",0,0,0,0,Completed,NULL,System,8781
"PIPE_0371 - BillSummary-IPCredit-Nashik-NI	","DS446 - BillSummary-Nashik-NI","3.1 IP Credit Bill Raised Report _Indore - Jun25 Q1-25.xlsx","2025-07-29 18:53:53","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8755
"PIPE_0371 - BillSummary-IPCredit-Nashik-NI	","DS446 - BillSummary-Nashik-NI","3.1 IP Credit Bill Raised Report _Indore - Apr-May 25 Q1-25.xlsx","2025-07-29 19:07:07","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8757
"PIPE_0371 - BillSummary-IPCredit-Nashik-NI	","DS446 - BillSummary-Nashik-NI","3.1 IP Credit Bill Raised Report _Indore - Apr-May 25 Q1-25.xlsx","2025-07-29 19:08:25","0001-01-01 00:00:00",0,0,0,0,Scheduled,"There isn't a worksheet named 'Sheet1'.",bala,8758
"PIPE_0369 - PDLedger-Indore-NI","DS444 - PDLedger-Indore-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Indore Additional Lines Q1-25.xlsx","2025-07-29 18:28:13","2025-07-29 18:28:13",0,0,0,0,Completed,NULL,System,8753
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","Closing Balance Modification Vizag HC.xlsx","2025-07-28 16:26:09","2025-07-28 16:26:09",0,0,0,0,Completed,NULL,System,8659
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","Closing Balance Modification Vizag HC 2.xlsx","2025-07-28 16:36:25","2025-07-28 16:36:25",0,0,0,0,Completed,NULL,System,8664
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","DRDO Closing Bal Modification.xlsx","2025-07-29 12:04:34","2025-07-29 12:04:34",0,0,0,0,Completed,NULL,System,8705
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","Q1_KarimNagar_ CB Modification _29-07-2025-1.xlsx","2025-07-29 16:07:56","2025-07-29 16:07:56",0,0,0,0,Completed,NULL,System,8743
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","Q1_KarimNagar_ CB Modification _29-07-2025.xlsx","2025-07-29 16:28:19","2025-07-29 16:28:20",0,0,0,0,Completed,NULL,System,8746
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","PIPE_0363 CB Modification Jubilee HIlls.xlsx","2025-08-01 14:23:23","2025-08-01 14:23:23",0,0,0,0,Completed,NULL,System,8897
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","Health city Closing balance Modification.xlsx","2025-08-02 11:47:15","2025-08-02 11:47:15",0,0,0,0,Completed,NULL,System,8937
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","Health city Closing balance Modification V2.xlsx","2025-08-02 12:01:48","2025-08-02 12:01:48",0,0,0,0,Completed,NULL,System,8939
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","CB Modification Hyderguda 290725.xlsx","2025-08-04 15:36:40","2025-08-04 15:36:40",0,0,0,0,Completed,NULL,System,8992
"PIPE_0363 - ClosingBalanceModification-Hyderabad-NI	","DS427 - ClosingBalance-Hyderabad-NI","CB Modification Hyderguda 300725.xlsx","2025-08-04 15:36:50","2025-08-04 15:36:50",0,0,0,0,Completed,NULL,System,8993
"PIPE_0362 - UHIDDeposit-CB-Hyderabad-NI","DS427 - ClosingBalance-Hyderabad-NI","8.UHID Secundrabad Q1-25.xlsx","2025-07-23 19:13:27","2025-07-23 19:13:27",0,0,0,0,Completed,NULL,System,8421
"PIPE_0362 - UHIDDeposit-CB-Hyderabad-NI","DS427 - ClosingBalance-Hyderabad-NI","8.UHID Deposit Hyderguda Q1-25.xlsx","2025-07-23 19:47:12","2025-07-23 19:47:12",0,0,0,0,Completed,NULL,System,8442
"PIPE_0362 - UHIDDeposit-CB-Hyderabad-NI","DS427 - ClosingBalance-Hyderabad-NI","8.UHID DRDO Q1-25.xlsx","2025-07-24 16:43:56","2025-07-24 16:43:57",0,0,0,0,Completed,NULL,System,8477
"PIPE_0362 - UHIDDeposit-CB-Hyderabad-NI","DS427 - ClosingBalance-Hyderabad-NI","8.UHID Deposit Hyderguda Q1-25 -1.xlsx","2025-07-25 16:23:30","2025-07-25 16:23:30",0,0,0,0,Completed,NULL,System,8579
"PIPE_0358 - CancelledAdmission-Hyderabad-NI","DS424 - CancelledAdmission-Hyderabad-NI","5. Cancelled Admission _Secunderabad - Arp-Jun 25 Q1-25.xlsx","2025-07-23 19:13:36","2025-07-23 19:13:36",0,0,0,0,Completed,NULL,System,8422
"PIPE_0358 - CancelledAdmission-Hyderabad-NI","DS424 - CancelledAdmission-Hyderabad-NI","5. Cancelled Admission _ DRDO - June 25_Q1-25.xlsx","2025-07-24 16:44:33","2025-07-24 16:44:34",0,0,0,0,Completed,NULL,System,8478
"PIPE_0357 - CancelledBillSummary-Hyderabad-NI","DS423 - CancelledBillSummary-Hyderabad-NI","4. Cancellation Approval Workflow Report _Hyderguda - Apr - May 25 Q1-25.xlsx","2025-07-23 19:46:19","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8438
"PIPE_0357 - CancelledBillSummary-Hyderabad-NI","DS423 - CancelledBillSummary-Hyderabad-NI","4. Cancellation Approval Workflow Report _Secunderabad - Arp-Jun 25 Q1-25.xlsx","2025-07-23 19:13:03","2025-07-23 19:13:04",0,0,0,0,Completed,NULL,System,8418
"PIPE_0357 - CancelledBillSummary-Hyderabad-NI","DS423 - CancelledBillSummary-Hyderabad-NI","4. Cancellation Approval Workflow Report _Hyderguda - Apr - May 25 Q1-25.xlsx","2025-07-23 19:46:44","2025-07-23 19:46:44",0,0,0,0,Completed,NULL,System,8439
"PIPE_0357 - CancelledBillSummary-Hyderabad-NI","DS423 - CancelledBillSummary-Hyderabad-NI","4 Cancellation Approval Workflow Report _ DRDO - Apr- June 25 Q1-25.xlsx","2025-07-24 16:33:53","2025-07-24 16:33:54",0,0,0,0,Completed,NULL,System,8470
"PIPE_0357 - CancelledBillSummary-Hyderabad-NI","DS423 - CancelledBillSummary-Hyderabad-NI","4. Cancellation Approval Workflow Report _Hyderguda - Apr - May 25 Q1-25 -1.xlsx","2025-07-25 16:24:21","2025-07-25 16:24:21",0,0,0,0,Completed,NULL,System,8580
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.2 OP Cash Bill Raised Report _Secunderabad - Arp-May 25 Q1-25.xlsx","2025-07-23 19:12:26","2025-07-23 19:12:29",0,0,0,0,Completed,NULL,System,8414
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.2 OP Cash Bill Raised Report _Secunderabad - Jun 25 Q1-25.xlsx","2025-07-23 19:12:37","2025-07-23 19:12:38",0,0,0,0,Completed,NULL,System,8415
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.3 OP Credit Bill Raised Report _Secunderabad - Arp-May 25 Q1-25.xlsx","2025-07-23 19:12:44","2025-07-23 19:12:45",0,0,0,0,Completed,NULL,System,8416
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.3 OP Credit Bill Raised Report _Secunderabad - Jun 25 Q1-25.xlsx","2025-07-23 19:12:51","2025-07-23 19:12:51",0,0,0,0,Completed,NULL,System,8417
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.2 OP Cash  Bill Raised Report _Hyderguda - Jun 25 Q1-25.xlsx","2025-07-23 19:38:27","2025-07-23 19:38:28",0,0,0,0,Completed,NULL,System,8434
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.2 OP Cash Bill Raised Report _Hyderguda - Apr - May 25 Q1-25.xlsx","2025-07-23 19:38:35","2025-07-23 19:38:38",0,0,0,0,Completed,NULL,System,8435
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.3 OP Credit Bill Raised Report _Hyderguda - Apr - May 25 Q1-25.xlsx","2025-07-23 19:45:56","2025-07-23 19:45:56",0,0,0,0,Completed,NULL,System,8436
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.3 OP Credit Bill Raised Report _Hyderguda - Jun 25 Q1-25.xlsx","2025-07-23 19:46:02","2025-07-23 19:46:02",0,0,0,0,Completed,NULL,System,8437
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.2 OP Cash Bill Raised Report - Hyderabad PG_Jun 25_DRDO_Q1-25.xlsx","2025-07-24 16:29:51","2025-07-24 16:29:53",0,0,0,0,Completed,NULL,System,8464
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.2 OP Cash Bill Raised Report _ DRDO - Apr-May 25 Q1-25.xlsx","2025-07-24 16:30:00","2025-07-24 16:30:04",0,0,0,0,Completed,NULL,System,8465
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.3 OP Credit Bill Raised Repor - Hyderabad PG_Jun 25_DRDO_Q1-25.xlsx","2025-07-24 16:33:19","2025-07-24 16:33:19",0,0,0,0,Completed,NULL,System,8468
"PIPE_0356 - BillSummary-OPCredit/Cash-Hyderabad-NI	","DS422 - BillSummary-Hyderabad-NI","3.3 OP Credit Bill Raised Report _ DRDO - Apr-May 25 Q1-25.xlsx","2025-07-24 16:33:25","2025-07-24 16:33:26",0,0,0,0,Completed,NULL,System,8469
"PIPE_0355 - BillSummary-IPCash-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3 IP Cash Bill Raised Report _Secunderabad - Arp-May 25 Q1-25.xlsx","2025-07-23 19:12:12","2025-07-23 19:12:13",0,0,0,0,Completed,NULL,System,8412
"PIPE_0355 - BillSummary-IPCash-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3 IP Cash Bill Raised Report _Secunderabad - Jun 25 Q1-25.xlsx","2025-07-23 19:12:19","2025-07-23 19:12:20",0,0,0,0,Completed,NULL,System,8413
"PIPE_0355 - BillSummary-IPCash-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3 IP Cash Bill Raised Report _Hyderguda - Apr - May 25 Q1-25.xlsx","2025-07-23 19:38:13","2025-07-23 19:38:14",0,0,0,0,Completed,NULL,System,8432
"PIPE_0355 - BillSummary-IPCash-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3 IP Cash Bill Raised Report _Hyderguda - Jun 25 Q1-25.xlsx","2025-07-23 19:38:20","2025-07-23 19:38:20",0,0,0,0,Completed,NULL,System,8433
"PIPE_0355 - BillSummary-IPCash-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3 IP Cash Bill Raised Report - Hyderabad PG_Jun 25_DRDO_Q1-25.xlsx","2025-07-24 16:29:37","2025-07-24 16:29:37",0,0,0,0,Completed,NULL,System,8462
"PIPE_0355 - BillSummary-IPCash-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3 IP Cash Bill Raised Report _ DRDO - Apr-May 25.xlsx","2025-07-24 16:29:44","2025-07-24 16:29:44",0,0,0,0,Completed,NULL,System,8463
"PIPE_0355 - BillSummary-IPCash-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3 IP Cash Bill Raised Report _Hyderguda - Jun 25 Q1-25 -1.xlsx","2025-07-25 16:22:57","2025-07-25 16:22:57",0,0,0,0,Completed,NULL,System,8578
"PIPE_0354 - BillSummary-IPCredit-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3.1 IP Credit Bill Raised Report _Secunderabad - Arp-May 25 Q1-25.xlsx","2025-07-23 19:12:00","2025-07-23 19:12:00",0,0,0,0,Completed,NULL,System,8410
"PIPE_0354 - BillSummary-IPCredit-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3.1 IP Credit Bill Raised Report _Secunderabad - Jun 25 Q1-25.xlsx","2025-07-23 19:12:07","2025-07-23 19:12:07",0,0,0,0,Completed,NULL,System,8411
"PIPE_0354 - BillSummary-IPCredit-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3.1 IP Credit Bill Raised Report _Hyderguda - Apr - May 25 Q1-25.xlsx","2025-07-23 19:38:00","2025-07-23 19:38:01",0,0,0,0,Completed,NULL,System,8430
"PIPE_0354 - BillSummary-IPCredit-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3.1 IP Credit Bill Raised Report _Hyderguda - Jun 25 Q1-25.xlsx","2025-07-23 19:38:07","2025-07-23 19:38:07",0,0,0,0,Completed,NULL,System,8431
"PIPE_0354 - BillSummary-IPCredit-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3.1 IP Credit Bill Raised Report - Hyderabad PG_Jun 25_DRDO_Q1-25.xlsx","2025-07-24 16:29:23","2025-07-24 16:29:23",0,0,0,0,Completed,NULL,System,8459
"PIPE_0354 - BillSummary-IPCredit-Hyderabad-NI","DS422 - BillSummary-Hyderabad-NI","3.1 IP Credit Bill Raised Report _ DRDO - Apr-May 25 Q1-25.xlsx","2025-07-24 16:29:30","2025-07-24 16:29:30",0,0,0,0,Completed,NULL,System,8461
"PIPE_0344 - PDLedger-Greams Road-NI","DS412 - PDLedger-Greams Road-NI","1. Apollo Account Analysis Report_output1 (PD IP) Greams Road Q1-25.xlsx","2025-07-29 17:44:06","2025-07-29 17:44:15",0,0,0,0,Completed,NULL,System,8749
"PIPE_0344 - PDLedger-Greams Road-NI","DS412 - PDLedger-Greams Road-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Greams Road Q1-25.xlsx","2025-07-29 17:45:01","2025-07-29 17:46:23",0,0,0,0,Completed,NULL,System,8750
"PIPE_0344 - PDLedger-Greams Road-NI","DS412 - PDLedger-Greams Road-NI","1. Apollo Account Analysis Report_output1 (PD IP) Greams Road - Apr 25 to Jun 25 Edited Q1-25.xlsx","2025-07-30 14:51:05","2025-07-30 14:51:16",0,0,0,0,Completed,NULL,System,8760
"PIPE_0344 - PDLedger-Greams Road-NI","DS412 - PDLedger-Greams Road-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Greams Road - Apr 25 to Jun 25 Edited Q1-25.xlsx","2025-07-30 14:51:39","2025-07-30 14:53:03",0,0,0,0,Completed,NULL,System,8761
"PIPE_0342 - PDLedger-Proton-NI","DS410 - PDLedger-Proton-NI","1. Apollo Account Analysis Report_output1 (PD IP) Proton Q1-25.xlsx","2025-07-29 14:42:24","2025-07-29 14:42:26",0,0,0,0,Completed,NULL,System,8717
"PIPE_0342 - PDLedger-Proton-NI","DS410 - PDLedger-Proton-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Proton Q1-25.xlsx","2025-07-29 14:42:42","2025-07-29 14:42:50",0,0,0,0,Completed,NULL,System,8719
"PIPE_0342 - PDLedger-Proton-NI","DS410 - PDLedger-Proton-NI","1. Apollo Account Analysis Report_output1 (PD IP) Proton - Apr 25 to Jun 25 Edited Q1-25.xlsx","2025-07-30 15:41:40","2025-07-30 15:41:42",0,0,0,0,Completed,NULL,System,8780
"PIPE_0340 - PDLedger-Teynampet-NI","DS408 - PDLedger-Teynampet-NI","1. Apollo Account Analysis Report_output1 (PD IP) Teynampet.xlsx","2025-08-02 11:20:40","2025-08-02 11:20:45",0,0,0,0,Completed,NULL,System,8931
"PIPE_0340 - PDLedger-Teynampet-NI","DS408 - PDLedger-Teynampet-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Teynampet.xlsx","2025-08-02 11:20:53","2025-08-02 11:21:12",0,0,0,0,Completed,NULL,System,8932
"PIPE_0340 - PDLedger-Teynampet-NI","DS408 - PDLedger-Teynampet-NI","1. Apollo Account Analysis Report_output1 (PD IP) Teynampet EDITED Q1-25.xlsx","2025-08-02 12:47:47","2025-08-02 12:47:51",0,0,0,0,Completed,NULL,System,8977
"PIPE_0338 - PDLedger-OneMH-NI","DS406 - PDLedger-OneMH-NI","1. Apollo Account Analysis Report_output1 (PD IP) ONE MH.xlsx","2025-08-01 15:01:03","2025-08-01 15:01:03",0,0,0,0,Completed,NULL,System,8912
"PIPE_0338 - PDLedger-OneMH-NI","DS406 - PDLedger-OneMH-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) ONE MH.xlsx","2025-08-01 15:01:09","2025-08-01 15:01:11",0,0,0,0,Completed,NULL,System,8913
"PIPE_0336 - PDLedger-Kotturpuram-NI","DS404 - PDLedger-Kotturpuram-NI","1. Apollo Account Analysis Report_output1 (PD IP) KTP.xlsx","2025-07-25 11:36:54","2025-07-25 11:36:54",0,0,0,0,Completed,NULL,System,8515
"PIPE_0336 - PDLedger-Kotturpuram-NI","DS404 - PDLedger-Kotturpuram-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) KTP.xlsx","2025-07-25 11:37:02","2025-07-25 11:37:04",0,0,0,0,Completed,NULL,System,8516
"PIPE_0336 - PDLedger-Kotturpuram-NI","DS404 - PDLedger-Kotturpuram-NI","1. Apollo Account Analysis Report_output1 (PD IP) Kotturapuram.xlsx","2025-07-25 12:18:16","2025-07-25 12:18:16",0,0,0,0,Completed,NULL,System,8526
"PIPE_0334 - PDLedger-HeartCenter-NI","DS402 - PDLedger-HeartCenter-NI","1. Apollo Account Analysis Report_output1 (PD IP) Heart Center Q1-25.xlsx","2025-07-31 15:13:40","2025-07-31 15:13:40",0,0,0,0,Completed,NULL,System,8833
"PIPE_0334 - PDLedger-HeartCenter-NI","DS402 - PDLedger-HeartCenter-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Heart Center Q1-25.xlsx","2025-07-31 15:13:50","2025-07-31 15:13:53",0,0,0,0,Completed,NULL,System,8834
"PIPE_0332 - PDLedger-Women&Child-NI","DS400 - PDLedger-Women&Child-NI","1. Apollo Account Analysis Report_output1 (PD IP) Women & Child.xlsx","2025-08-02 11:26:47","2025-08-02 11:26:48",0,0,0,0,Completed,NULL,System,8934
"PIPE_0332 - PDLedger-Women&Child-NI","DS400 - PDLedger-Women&Child-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Women & Child.xlsx","2025-08-02 11:26:54","2025-08-02 11:27:01",0,0,0,0,Completed,NULL,System,8935
"PIPE_0332 - PDLedger-Women&Child-NI","DS400 - PDLedger-Women&Child-NI","1. Apollo Account Analysis Report_output1 (PD IP) Women & Child EDITED Q1-25.xlsx","2025-08-02 12:50:31","2025-08-02 12:50:34",0,0,0,0,Completed,NULL,System,8978
"PIPE_0330 - PDLedger-Aragonda-NI","DS398 - PDLedger-Aragonda-NI","1. Apollo Account Analysis Report_output1 (PD IP) Aragond.xlsx","2025-07-24 17:11:32","2025-07-24 17:11:32",0,0,0,0,Completed,NULL,System,8488
"PIPE_0330 - PDLedger-Aragonda-NI","DS398 - PDLedger-Aragonda-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Aragonda.xlsx","2025-07-24 17:11:48","2025-07-24 17:11:50",0,0,0,0,Completed,NULL,System,8489
"PIPE_0330 - PDLedger-Aragonda-NI","DS398 - PDLedger-Aragonda-NI","1. Apollo Account Analysis Report_output1 (PD IP) AGD.xlsx","2025-07-24 19:38:10","2025-07-24 19:38:10",0,0,0,0,Completed,NULL,System,8507
"PIPE_0330 - PDLedger-Aragonda-NI","DS398 - PDLedger-Aragonda-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) AGD.xlsx","2025-07-24 19:38:16","2025-07-24 19:38:19",0,0,0,0,Completed,NULL,System,8508
"PIPE_0328 - PDLedger-Tondiarpet-NI","DS396 - PDLedger-Tondiarpet-NI","1. Apollo Account Analysis Report_output1 (PD IP) Tondiarpet Q1-25.xlsx","2025-07-28 17:29:22","2025-07-28 17:29:22",0,0,0,0,Completed,NULL,System,8665
"PIPE_0328 - PDLedger-Tondiarpet-NI","DS396 - PDLedger-Tondiarpet-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Tondiarpet Q1-25.xlsx","2025-07-28 17:29:30","2025-07-28 17:29:31",0,0,0,0,Completed,NULL,System,8666
"PIPE_0328 - PDLedger-Tondiarpet-NI","DS396 - PDLedger-Tondiarpet-NI","1.1Apollo Account Analysis Report_output1 (PD OP) Tondiarpet Q1-25 Added New lines.xlsx","2025-07-29 18:56:44","2025-07-29 18:56:44",0,0,0,0,Completed,NULL,System,8756
"PIPE_0328 - PDLedger-Tondiarpet-NI","DS396 - PDLedger-Tondiarpet-NI","1. Apollo Account Analysis Report_output1 (PD IP) Tondiarpet Apr 25 to Jun 25 Edited Q1-25.xlsx","2025-07-30 12:03:28","2025-07-30 12:03:28",0,0,0,0,Completed,NULL,System,8759
"PIPE_0327 - ReceiptReport-FirstMed-NI","DS395 - ReceiptReport-First Med-NI","2. All Receipt Report with Identifer Tracker _FirstMed - Apr-May 25 Q1.xlsx","2025-07-31 10:55:07","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8803
"PIPE_0327 - ReceiptReport-FirstMed-NI","DS395 - ReceiptReport-First Med-NI","2. All Receipt Report with Identifer Tracker _FirstMed - Apr-May 25 Q1.xlsx","2025-07-31 10:56:54","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8804
"PIPE_0327 - ReceiptReport-FirstMed-NI","DS395 - ReceiptReport-First Med-NI","2. All Receipt Report with Identifer Tracker _FirstMed - Apr-May 25.xlsx","2025-07-31 10:57:25","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8805
"PIPE_0326 - PDLedger-FirstMed-NI","DS394 - PDLedger-First Med-NI","1. Apollo Account Analysis Report_output1 (PD IP) First Med Q1.xlsx","2025-07-31 10:49:18","2025-07-31 10:49:23",0,0,0,0,Completed,NULL,System,8801
"PIPE_0326 - PDLedger-FirstMed-NI","DS394 - PDLedger-First Med-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) First Med Q1.xlsx","2025-07-31 10:50:01","2025-07-31 10:50:09",0,0,0,0,Completed,NULL,System,8802
"PIPE_0326 - PDLedger-FirstMed-NI","DS394 - PDLedger-First Med-NI","1. Apollo Account Analysis Report_output1 (PD IP) First Med Apr 25 to Jun 25.xlsx","2025-07-31 15:56:42","2025-07-31 15:56:44",0,0,0,0,Completed,NULL,System,8844
"PIPE_0324 - PDLedger-Children-NI","DS392 - PDLedger-Children-NI","1. Apollo Account Analysis Report_output1 (PD IP) Children Q1-25.xlsx","2025-07-29 15:36:29","2025-07-29 15:36:31",0,0,0,0,Completed,NULL,System,8737
"PIPE_0324 - PDLedger-Children-NI","DS392 - PDLedger-Children-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Children Q1-25.xlsx","2025-07-29 15:36:36","2025-07-29 15:36:45",0,0,0,0,Completed,NULL,System,8738
"PIPE_0324 - PDLedger-Children-NI","DS392 - PDLedger-Children-NI","1. Apollo Account Analysis Report_output1 (PD IP) Children Q1-25 (1).xlsx","2025-07-29 17:41:16","2025-07-29 17:41:18",0,0,0,0,Completed,NULL,System,8747
"PIPE_0324 - PDLedger-Children-NI","DS392 - PDLedger-Children-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Children Q1-25 (1).xlsx","2025-07-29 17:41:23","2025-07-29 17:41:30",0,0,0,0,Completed,NULL,System,8748
"PIPE_0324 - PDLedger-Children-NI","DS392 - PDLedger-Children-NI","1. Apollo Account Analysis Report_output1 (PD IP) Children Edited Q1-25.xlsx","2025-07-30 17:07:26","2025-07-30 17:07:27",0,0,0,0,Completed,NULL,System,8783
"PIPE_0324 - PDLedger-Children-NI","DS392 - PDLedger-Children-NI","1.1. Apollo Account Analysis Report_output1 (PD OP) Children Q1-25 (2).xlsx","2025-07-30 17:07:55","2025-07-30 17:08:03",0,0,0,0,Completed,NULL,System,8784
"PIPE_0322 - PDLedger-Vanagaram-NI","DS390 - PDLedger-Vanagaram-NI","1. Apollo Account Analysis Report_output1 (PD IP) Vanagaram.xlsx","2025-08-01 11:04:14","2025-08-01 11:04:17",0,0,0,0,Completed,NULL,System,8858
